Opportunity ID,Sales Rep ID,Sales Rep Name,Region,Country,Contact Name,Customer Name,Cust ID,Opp Initiation Date,Opp Close Date,Opportunity Status,Opportunity Stage
OPP-60868,SR-2098,Michael Williamson,Latin America,Germany,Jessica Williamson,Cannon-Calhoun,CUST-10443,2025-05-22,2025-08-16,Negotiation,Qualification
OPP-60869,SR-2004,Daniel Allen,Middle East,Germany,Mary Braun,Williams-Johnson,CUST-10251,2025-05-30,2025-06-04,Open,Qualification
OPP-60870,SR-2066,Joseph Stanley,Asia-Pacific,USA,Natasha Lucero,Roberts-Chase,CUST-10910,2025-07-10,2025-04-08,Won,Qualification
OPP-60871,SR-2023,Mackenzie Mcmillan,Latin America,Australia,Michael Carter,Tanner-Brown,CUST-10733,2025-08-07,2025-03-18,Lost,Qualification
OPP-60872,SR-2040,Megan Thompson MD,Asia-Pacific,USA,Kevin Barrett Jr.,Fisher LLC,CUST-10469,2025-07-12,2025-06-29,Won,Prospecting
OPP-60873,SR-2071,Mrs. Alicia Riggs,Latin America,India,Becky Tran,Johnston Inc,CUST-10891,2025-05-07,2025-01-08,Open,Qualification
OPP-60874,SR-2031,Brandy Martinez,Latin America,Germany,April Poole,"Graham, Patterson and Simmons",CUST-10349,2025-03-19,2025-04-26,Won,Negotiation
OPP-60875,SR-2089,Christine Reyes,Asia-Pacific,Brazil,Juan Smith,Johnson-Chang,CUST-10536,2025-08-10,2025-08-14,Negotiation,Negotiation
OPP-60876,SR-2034,Summer Vazquez,Middle East,Australia,Heather Hancock,Owens-Hunt,CUST-10869,2025-03-30,2025-06-12,Won,Proposal
OPP-60877,SR-2028,Joel Thompson,Latin America,Germany,David Evans,"Hall, Davis and Butler",CUST-10397,2025-06-10,2025-02-14,Won,Closed Won
OPP-60878,SR-2065,Lisa Pierce,Europe,Australia,Jonathan Phillips,"Morris, Curtis and Turner",CUST-10995,2025-07-21,2025-03-27,Negotiation,Closed Won
OPP-60879,SR-2009,Nicholas Garcia,Europe,UAE,Kelli Dean,Townsend-Gould,CUST-10955,2025-07-27,2025-02-14,Negotiation,Negotiation
OPP-60880,SR-2033,Douglas Diaz,Middle East,Germany,Jodi Robinson,"Chaney, Arellano and Miller",CUST-10939,2025-04-15,2025-02-05,On Hold,Qualification
OPP-60881,SR-2083,Shane Khan,North America,Brazil,April Smith,"Bowman, Davis and Cox",CUST-10002,2025-01-24,2025-08-25,Negotiation,Negotiation
OPP-60882,SR-2081,Martha Ryan,Latin America,Australia,Javier Spencer,Green Inc,CUST-10858,2025-08-05,2025-02-06,Won,Proposal
OPP-60883,SR-2027,Janet Wheeler,Latin America,Germany,William Jackson,"Li, Davis and Thomas",CUST-10378,2025-03-10,2025-05-01,Negotiation,Negotiation
OPP-60884,SR-2044,Donna Brooks,Europe,UAE,Jeanette Hill,"Glover, Jackson and Meyer",CUST-10664,2025-01-31,2025-01-15,Negotiation,Proposal
OPP-60885,SR-2058,Robert Goodman,North America,Germany,Caleb Morales,Rivera-Barnes,CUST-10021,2025-01-03,2025-01-17,On Hold,Prospecting
OPP-60886,SR-2051,Richard Cunningham,Latin America,UK,Kristina Mendoza,Myers-Smith,CUST-10236,2025-01-26,2025-07-21,On Hold,Closed Won
OPP-60887,SR-2076,Douglas Black,Europe,UK,Maria George,"Hughes, Watts and Arnold",CUST-10454,2025-02-18,2025-03-10,Won,Prospecting
OPP-60888,SR-2032,Vernon Thomas,North America,Brazil,David Anderson,"Bonilla, Mullins and Lewis",CUST-10527,2025-05-02,2025-01-06,Lost,Closed Won
OPP-60889,SR-2033,Ricky Coleman,Middle East,Brazil,Benjamin Dean,Baker LLC,CUST-10803,2025-02-17,2025-01-17,Negotiation,Closed Won
OPP-60890,SR-2077,Michael Watson,North America,India,John Bowman,"Lynch, Lynch and Mitchell",CUST-10414,2025-06-27,2025-08-04,Lost,Qualification
OPP-60891,SR-2050,Karen Garza,North America,Brazil,Amy Compton,"Adams, Osborne and Hall",CUST-10295,2025-08-24,2025-02-27,Lost,Qualification
OPP-60892,SR-2036,Thomas Collins,Middle East,UK,Benjamin Hartman,"Williams, Anderson and Rosales",CUST-10216,2025-01-28,2025-01-12,Lost,Closed Won
OPP-60893,SR-2007,Kaitlin Ayers,North America,India,David Scott,Suarez LLC,CUST-10208,2025-04-02,2025-01-12,Won,Prospecting
OPP-60894,SR-2047,Peter Mcguire,Europe,India,Aaron Bradshaw,"Baxter, Thomas and Cordova",CUST-10094,2025-04-28,2025-08-19,Lost,Prospecting
OPP-60895,SR-2091,Lori Turner,North America,Germany,Janice Craig,Wood LLC,CUST-10395,2025-02-09,2025-06-25,Won,Qualification
OPP-60896,SR-2018,Troy Ali,Middle East,Germany,Nicole Kelly,Hicks-Owen,CUST-10939,2025-06-20,2025-05-10,On Hold,Qualification
OPP-60897,SR-2055,Shelley Ortiz,Asia-Pacific,UK,Kellie Cortez,Serrano-Smith,CUST-10760,2025-01-12,2025-07-29,Open,Proposal
OPP-60898,SR-2008,Nicole Jones,Middle East,Australia,Joel Brown,"Meyers, King and Munoz",CUST-10754,2025-07-12,2025-04-06,Lost,Negotiation
OPP-60899,SR-2018,Barbara Cruz,Middle East,UAE,Lisa Diaz,Randall Inc,CUST-10700,2025-03-03,2025-02-14,Won,Qualification
OPP-60900,SR-2065,George Young,Latin America,UAE,Zachary Brown,"Kelly, Davis and Nolan",CUST-10632,2025-08-23,2025-02-08,Open,Prospecting
OPP-60901,SR-2042,Harry Soto,Asia-Pacific,Germany,Paula Beltran,Tran PLC,CUST-10862,2025-06-26,2025-05-02,Won,Proposal
OPP-60902,SR-2038,Jennifer Johnson,North America,UK,James Shepard,Arroyo PLC,CUST-10737,2025-02-10,2025-07-06,Won,Negotiation
OPP-60903,SR-2032,Alexandra Robinson,North America,Germany,Kevin Robbins,"Lopez, Bates and Phillips",CUST-10484,2025-07-05,2025-08-06,On Hold,Prospecting
OPP-60904,SR-2093,Jon Howard,Asia-Pacific,India,James Flores,Clarke-Vaughan,CUST-10512,2025-01-08,2025-05-17,Lost,Prospecting
OPP-60905,SR-2067,Leah Johnson,Latin America,UK,Chad Odonnell,"Diaz, Lindsey and Adams",CUST-10602,2025-04-29,2025-02-27,Negotiation,Prospecting
OPP-60906,SR-2084,Ashley Martinez,Middle East,UAE,Christine Baxter,"Jenkins, Barrett and Klein",CUST-10913,2025-02-10,2025-08-02,Won,Prospecting
OPP-60907,SR-2010,Robert Lee,Europe,Germany,James Rodriguez,Griffith LLC,CUST-10381,2025-05-09,2025-06-28,Open,Negotiation
OPP-60908,SR-2046,Alex Long,Asia-Pacific,UK,Philip Wu,Deleon Group,CUST-10135,2025-07-19,2025-07-15,Open,Qualification
OPP-60909,SR-2017,Joshua Banks,Europe,Germany,Sarah Vasquez,Lee-Ashley,CUST-10652,2025-06-03,2025-06-19,Negotiation,Negotiation
OPP-60910,SR-2070,Ivan Kim,Latin America,Germany,Kent Williams,Santana Group,CUST-10387,2025-03-05,2025-05-07,Won,Prospecting
OPP-60911,SR-2004,Vincent King,North America,Brazil,Jacob Saunders,Reid-Bowman,CUST-10439,2025-08-12,2025-06-02,Lost,Negotiation
OPP-60912,SR-2053,Jill Smith,Asia-Pacific,India,Jennifer Ford,"Gilmore, Johnson and Walker",CUST-10117,2025-06-03,2025-06-28,On Hold,Negotiation
OPP-60913,SR-2058,Teresa Hill,Europe,UAE,Kenneth Howard,"Richards, Ortega and David",CUST-10857,2025-05-27,2025-02-23,Won,Prospecting
OPP-60914,SR-2068,Danny Peterson,Middle East,Brazil,Lisa Morse,King-Buchanan,CUST-10042,2025-08-19,2025-05-03,On Hold,Negotiation
OPP-60915,SR-2066,Michael Hernandez,North America,USA,Molly Farley,Johnson-Nelson,CUST-10225,2025-07-31,2025-06-26,Negotiation,Qualification
OPP-60916,SR-2042,Rachel Soto,Europe,Germany,Brandy Solomon,Taylor LLC,CUST-10260,2025-04-28,2025-03-13,On Hold,Negotiation
OPP-60917,SR-2049,Jack Burke,Europe,Germany,Jasmine Nash,"Mcguire, Hines and Johnson",CUST-10913,2025-03-23,2025-04-02,Won,Proposal
OPP-60918,SR-2085,Phillip Lloyd,Europe,USA,Stephen Graves,Riggs-Hawkins,CUST-10269,2025-03-14,2025-04-11,Lost,Qualification
OPP-60919,SR-2006,Amy Kelly,Europe,Brazil,Brian Beard,Black Ltd,CUST-10482,2025-08-16,2025-04-25,Lost,Prospecting
OPP-60920,SR-2030,Jesse Ellison,Middle East,Australia,Michael Clark,"Beasley, Mills and Vazquez",CUST-10490,2025-02-26,2025-07-28,Negotiation,Negotiation
OPP-60921,SR-2059,Benjamin Valentine,Middle East,India,Todd Yoder,Doyle and Sons,CUST-10348,2025-01-14,2025-06-04,Lost,Closed Won
OPP-60922,SR-2099,Jocelyn Johns,Asia-Pacific,India,Mark Bender,Sanders-Howard,CUST-10334,2025-08-31,2025-03-11,Open,Negotiation
OPP-60923,SR-2098,Rhonda Sanchez,Asia-Pacific,UK,Ronald Hess,"Cooper, Swanson and Pierce",CUST-10823,2025-03-03,2025-06-03,Lost,Proposal
OPP-60924,SR-2043,Miranda Mccarthy,Middle East,UAE,Christina Reed,"Moran, Smith and Martinez",CUST-10615,2025-06-15,2025-01-22,Won,Qualification
OPP-60925,SR-2051,Robert Johnson,North America,Germany,Brittany Perez,Baker-Johnson,CUST-10888,2025-07-29,2025-03-30,On Hold,Prospecting
OPP-60926,SR-2062,Alexandria Diaz,North America,Germany,Samuel Wilson,"Jenkins, Barrett and Klein",CUST-10536,2025-03-18,2025-02-18,Open,Closed Won
OPP-60927,SR-2014,Tyler Tyler,North America,UK,Jennifer Hodge,Brown-Mora,CUST-10810,2025-08-19,2025-01-22,Lost,Closed Won
OPP-60928,SR-2098,Samuel Patel,Europe,USA,Samantha Andrews,Dixon-Lewis,CUST-10934,2025-04-22,2025-02-18,Negotiation,Qualification
OPP-60929,SR-2017,Juan Dickson,Middle East,UK,Carla Anderson,Mcdaniel-Moore,CUST-10309,2025-02-19,2025-05-09,On Hold,Negotiation
OPP-60930,SR-2005,Adam Robertson,North America,USA,John Massey,"Mccann, Dawson and Macias",CUST-10954,2025-07-08,2025-02-16,Won,Closed Won
OPP-60931,SR-2002,Edward Lee,Latin America,India,Tracy Snyder,Taylor Inc,CUST-10285,2025-06-27,2025-03-07,Open,Negotiation
OPP-60932,SR-2087,Vanessa Brooks,Europe,Brazil,Stacey Solomon,Johnson-Bradshaw,CUST-10790,2025-06-27,2025-03-14,Open,Closed Won
OPP-60933,SR-2007,Elizabeth Duncan,Middle East,UAE,Mark Campbell,Johnson and Sons,CUST-10902,2025-04-24,2025-02-08,Won,Closed Won
OPP-60934,SR-2008,James Harris,Europe,Brazil,Andrew Thompson,"Murphy, Molina and Wells",CUST-10660,2025-07-26,2025-08-06,Open,Proposal
OPP-60935,SR-2025,Nicole Miller,North America,Australia,Bonnie Rogers,Carter and Sons,CUST-10350,2025-05-22,2025-06-27,Open,Prospecting
OPP-60936,SR-2032,Michael Lara,Asia-Pacific,Brazil,Veronica Hanson,Solis Inc,CUST-10113,2025-02-16,2025-04-24,Open,Negotiation
OPP-60937,SR-2079,Robert Walker,Europe,Germany,Micheal Rodriguez,"Moore, Lopez and Gomez",CUST-10581,2025-06-07,2025-06-05,On Hold,Qualification
OPP-60938,SR-2052,David Clark,Asia-Pacific,Australia,Robert George,Brown LLC,CUST-10310,2025-05-18,2025-07-26,On Hold,Qualification
OPP-60939,SR-2061,Willie Wright,Europe,Australia,Arthur Porter DDS,Hensley Ltd,CUST-10077,2025-01-16,2025-04-29,Negotiation,Negotiation
OPP-60940,SR-2034,Theresa Lopez,Latin America,USA,Christopher Graham,Silva and Sons,CUST-10621,2025-08-05,2025-04-23,Won,Proposal
OPP-60941,SR-2060,Laura Roberts,Latin America,Brazil,Kimberly Snyder,Hardin Inc,CUST-10350,2025-07-19,2025-05-24,Won,Qualification
OPP-60942,SR-2088,Michael Petty,Asia-Pacific,UK,Sharon Lopez,Moreno Inc,CUST-10285,2025-04-28,2025-02-23,Open,Qualification
OPP-60943,SR-2094,Jeffery Harris,Asia-Pacific,Brazil,Mr. Benjamin Ramirez,Hill-Brooks,CUST-10767,2025-06-09,2025-02-06,On Hold,Proposal
OPP-60944,SR-2096,Tyler Roberts,Asia-Pacific,Brazil,Frederick Holland,Wells LLC,CUST-10540,2025-03-20,2025-01-06,Won,Qualification
OPP-60945,SR-2097,Margaret Solomon,North America,USA,Theresa Deleon,"Baxter, Thomas and Cordova",CUST-10186,2025-05-24,2025-06-10,Won,Proposal
OPP-60946,SR-2060,Teresa Lyons,Asia-Pacific,Brazil,Jennifer Mckee,"Williams, Peterson and Green",CUST-10111,2025-02-11,2025-06-04,On Hold,Negotiation
OPP-60947,SR-2002,Anna Hernandez,Asia-Pacific,USA,Dawn Miles,"Cruz, Sullivan and Howard",CUST-10419,2025-06-16,2025-07-30,Lost,Closed Won
OPP-60948,SR-2023,Donald Wells,Asia-Pacific,UAE,Steven Mcgee,Keller-Burns,CUST-10044,2025-06-24,2025-08-09,Negotiation,Proposal
OPP-60949,SR-2034,Michael Phillips,Latin America,Germany,Anthony Ellis,"Brown, Anderson and Gonzales",CUST-10731,2025-08-04,2025-06-08,Won,Qualification
OPP-60950,SR-2012,Amy Johnson,North America,Brazil,James Chavez Jr.,Johnson and Sons,CUST-10872,2025-06-15,2025-05-02,Open,Qualification
OPP-60951,SR-2083,Mark Smith,Europe,Germany,Ashley West,"Hill, Brown and Jackson",CUST-10765,2025-04-07,2025-08-28,On Hold,Negotiation
OPP-60952,SR-2002,Tyler Cooper,Asia-Pacific,Germany,Dr. Megan Sullivan,Mitchell-Parker,CUST-10375,2025-07-12,2025-02-17,Negotiation,Prospecting
OPP-60953,SR-2030,David Hall,Latin America,Germany,Jocelyn Johnson,Brown-Carroll,CUST-10316,2025-01-14,2025-03-25,Lost,Negotiation
OPP-60954,SR-2069,Stephanie Moody,Europe,Germany,Stephen Ward,Roman LLC,CUST-10210,2025-07-13,2025-05-24,Won,Closed Won
OPP-60955,SR-2067,Scott Beasley,Europe,UK,Sean Bishop,Williams-Alexander,CUST-10459,2025-01-09,2025-07-13,On Hold,Negotiation
OPP-60956,SR-2063,Stephanie Rich,North America,UK,Ashley Hernandez,Myers LLC,CUST-10983,2025-03-26,2025-07-05,On Hold,Proposal
OPP-60957,SR-2013,Hannah Rasmussen,Middle East,USA,Hailey Pineda,Baker LLC,CUST-10953,2025-03-15,2025-08-11,On Hold,Negotiation
OPP-60958,SR-2028,Christopher Keith,Asia-Pacific,USA,Darius Hughes,Larsen and Sons,CUST-10137,2025-06-20,2025-03-12,Open,Negotiation
OPP-60959,SR-2064,Katherine Combs,Middle East,Brazil,Lisa Mccoy,Johnson and Sons,CUST-10561,2025-06-01,2025-06-01,Negotiation,Prospecting
OPP-60960,SR-2029,Jennifer Aguirre,Latin America,UK,Nicole Delacruz,Wilson Group,CUST-10632,2025-06-12,2025-06-19,Open,Prospecting
OPP-60961,SR-2047,Jennifer Newton,Middle East,India,Sara Wilson,Wilcox LLC,CUST-10125,2025-05-20,2025-04-08,Lost,Prospecting
OPP-60962,SR-2025,Yvette Miller,Middle East,USA,Joshua Price,Kelly-Lynch,CUST-10549,2025-04-23,2025-06-09,Lost,Proposal
OPP-60963,SR-2033,Robert Castro,Europe,UAE,Robin Oconnor,"Rodriguez, Molina and Pena",CUST-10223,2025-03-16,2025-03-14,Won,Qualification
OPP-60964,SR-2056,Dennis Rivera,North America,India,Nancy Johnson,"Campbell, Brown and Odonnell",CUST-10445,2025-07-22,2025-06-21,On Hold,Closed Won
OPP-60965,SR-2058,Bryan Bennett,Asia-Pacific,UAE,Wesley Wang,"Miranda, Lee and Orozco",CUST-10015,2025-02-12,2025-04-29,Negotiation,Negotiation
OPP-60966,SR-2099,Sylvia Marshall,Latin America,Germany,Heather Turner,Mills Ltd,CUST-10477,2025-05-14,2025-08-17,On Hold,Qualification
OPP-60967,SR-2029,Luke Wagner,North America,India,Katrina Johnson,"Rios, Vang and Martinez",CUST-10459,2025-07-17,2025-01-05,Won,Closed Won
OPP-60968,SR-2094,Wanda Russell,Asia-Pacific,UK,Jessica Ramos,"Gardner, Romero and Kemp",CUST-10015,2025-08-28,2025-01-23,Won,Qualification
OPP-60969,SR-2036,Laura Baker,Latin America,Brazil,Mario Tate,Chung-Harrington,CUST-10576,2025-03-28,2025-02-21,Lost,Negotiation
OPP-60970,SR-2023,Kevin Cherry,Europe,Brazil,Angela Dixon,"Nelson, Walker and Reyes",CUST-10540,2025-03-28,2025-08-30,Won,Closed Won
OPP-60971,SR-2080,Scott Austin,Europe,Brazil,Katrina Patel,Baird-Krause,CUST-10341,2025-05-01,2025-05-02,Negotiation,Closed Won
OPP-60972,SR-2031,Don Daniel,Europe,Australia,Kathleen Hancock,Suarez LLC,CUST-10986,2025-03-07,2025-07-12,Lost,Proposal
OPP-60973,SR-2091,Amber Brown,Latin America,UK,Kathy Johnson,"Evans, Williams and Simpson",CUST-10118,2025-06-08,2025-07-21,Open,Proposal
OPP-60974,SR-2096,Roy Spencer,Middle East,USA,Courtney Mcdonald,Reyes-Gordon,CUST-10746,2025-08-13,2025-04-15,Lost,Prospecting
OPP-60975,SR-2002,Samantha Joyce,Middle East,Germany,Kayla Stewart,Williams-Rose,CUST-10523,2025-07-03,2025-04-28,On Hold,Qualification
OPP-60976,SR-2022,Connor Smith,Europe,UK,Elizabeth Mcpherson,Williams PLC,CUST-10967,2025-04-08,2025-06-14,Open,Negotiation
OPP-60977,SR-2026,Megan Vaughan,North America,USA,Anna Harvey,"Erickson, Jones and Reyes",CUST-10807,2025-06-25,2025-03-10,Won,Prospecting
OPP-60978,SR-2007,Danielle Durham,Asia-Pacific,UK,Michelle Williams,Mitchell-Parker,CUST-10650,2025-07-03,2025-08-25,Negotiation,Negotiation
OPP-60979,SR-2022,Carrie Gonzales,North America,India,William Robinson,Garcia-Anderson,CUST-10879,2025-08-09,2025-03-30,On Hold,Closed Won
OPP-60980,SR-2022,James Hicks Jr.,Asia-Pacific,UAE,Stephanie Edwards,Clark-Hurst,CUST-10405,2025-04-21,2025-08-17,Lost,Prospecting
OPP-60981,SR-2070,Julie Allen,Asia-Pacific,Australia,Miranda Johnson,Sampson Group,CUST-10543,2025-06-28,2025-01-19,Won,Prospecting
OPP-60982,SR-2021,Thomas Barron,Middle East,USA,Marvin Ross,Carter-Mcintyre,CUST-10016,2025-08-07,2025-07-05,Open,Negotiation
OPP-60983,SR-2025,Todd Watson,Europe,Germany,Ashley Farley,Ellison-Coleman,CUST-10410,2025-02-12,2025-07-04,On Hold,Prospecting
OPP-60984,SR-2002,Edgar Perez,North America,Brazil,Brittany Knapp,Roman LLC,CUST-10164,2025-01-26,2025-02-01,Won,Qualification
OPP-60985,SR-2061,James Harrison,Asia-Pacific,USA,Jennifer Ware,Richardson Group,CUST-10333,2025-05-01,2025-05-04,Lost,Qualification
OPP-60986,SR-2084,Christopher Gonzalez,Europe,India,Lori Mason,Taylor-Taylor,CUST-10486,2025-08-24,2025-07-02,On Hold,Negotiation
OPP-60987,SR-2018,Dennis Barker,Europe,UAE,Charles Woodward,Hayes LLC,CUST-10350,2025-03-22,2025-07-20,On Hold,Proposal
OPP-60988,SR-2015,Shane Giles,Europe,UK,Colleen Gomez,Castillo and Sons,CUST-10907,2025-01-31,2025-02-02,Open,Proposal
OPP-60989,SR-2061,Alyssa Clements,Latin America,Australia,Jonathan Cruz,Guzman Group,CUST-10366,2025-01-15,2025-01-28,Lost,Prospecting
OPP-60990,SR-2033,John Anderson,Latin America,India,Melissa Wilson,"Smith, Melendez and Huff",CUST-10304,2025-01-17,2025-03-27,Won,Qualification
OPP-60991,SR-2052,Kelly Williams,Middle East,India,Bobby Waller,West-Day,CUST-10001,2025-05-24,2025-04-02,On Hold,Qualification
OPP-60992,SR-2036,Andrew Powell,Latin America,Brazil,Jonathan Wagner,"Jones, Oconnor and Carr",CUST-10268,2025-04-17,2025-04-11,Lost,Prospecting
OPP-60993,SR-2099,Derek Love,North America,Brazil,Jeffrey Wallace,"Boyd, Woodward and Hicks",CUST-10190,2025-03-03,2025-04-20,On Hold,Prospecting
OPP-60994,SR-2004,Nathan Sims,Latin America,UK,Destiny Hart,Taylor-Taylor,CUST-10416,2025-06-25,2025-02-23,On Hold,Qualification
OPP-60995,SR-2079,Holly Wong,Middle East,UAE,Michael Valenzuela,Booth-Morris,CUST-10154,2025-06-27,2025-05-12,Lost,Closed Won
OPP-60996,SR-2004,Mary Miller,North America,USA,Kevin Charles,Jordan-Hamilton,CUST-10255,2025-05-24,2025-04-10,On Hold,Proposal
OPP-60997,SR-2094,Juan Wood,Latin America,USA,Maria Parker,Coffey Group,CUST-10901,2025-02-22,2025-08-01,Won,Proposal
OPP-60998,SR-2016,Karen Warren,Asia-Pacific,Australia,William Moreno,Thompson-Atkinson,CUST-10634,2025-03-02,2025-02-23,Negotiation,Qualification
OPP-60999,SR-2006,Stephanie Smith,Middle East,UAE,Eduardo Powell,Myers Ltd,CUST-10232,2025-04-07,2025-01-29,On Hold,Closed Won
OPP-61000,SR-2055,Brittany Bailey,Asia-Pacific,Brazil,Adam Gibson,Miller Ltd,CUST-10951,2025-03-08,2025-05-13,Won,Closed Won
